5,12,20,12,1,1,1
1,2,20,12,0,1,1
0,2,20,2,0,1,0
4,12,20,2,1,1,0
6,12,2,2,1,0,0
2,2,2,2,0,0,0
7,12,2,12,1,0,1
3,2,2,12,0,0,1
3,2,2,12,0,0,1
5,12,20,12,1,1,1
1,2,20,12,0,1,1
2,2,2,2,0,0,0
7,12,2,12,1,0,1
4,12,20,2,1,1,0
0,2,20,2,0,1,0
6,12,2,2,1,0,0
3,2,2,12,0,0,1
7,12,2,12,1,0,1
5,12,20,12,1,1,1
6,12,2,2,1,0,0
4,12,20,2,1,1,0
1,2,20,12,0,1,1
2,2,2,2,0,0,0
0,2,20,2,0,1,0
7,12,2,12,1,0,1
3,2,2,12,0,0,1
5,12,20,12,1,1,1
4,12,20,2,1,1,0
2,2,2,2,0,0,0
1,2,20,12,0,1,1
6,12,2,2,1,0,0
0,2,20,2,0,1,0
7,12,2,12,1,0,1
6,12,2,2,1,0,0
3,2,2,12,0,0,1
2,2,2,2,0,0,0
5,12,20,12,1,1,1
4,12,20,2,1,1,0
1,2,20,12,0,1,1
0,2,20,2,0,1,0
5,12,20,12,1,1,1
4,12,20,2,1,1,0
1,2,20,12,0,1,1
0,2,20,2,0,1,0
7,12,2,12,1,0,1
3,2,2,12,0,0,1
2,2,2,2,0,0,0
6,12,2,2,1,0,0
7,12,2,12,1,0,1
3,2,2,12,0,0,1
6,12,2,2,1,0,0
2,2,2,2,0,0,0
1,2,20,12,0,1,1
0,2,20,2,0,1,0
5,12,20,12,1,1,1
4,12,20,2,1,1,0
7,12,2,12,1,0,1
6,12,2,2,1,0,0
3,2,2,12,0,0,1
2,2,2,2,0,0,0
5,12,20,12,1,1,1
4,12,20,2,1,1,0
1,2,20,12,0,1,1
0,2,20,2,0,1,0
7,12,2,12,1,0,1
6,12,2,2,1,0,0
2,2,2,2,0,0,0
3,2,2,12,0,0,1
5,12,20,12,1,1,1
4,12,20,2,1,1,0
1,2,20,12,0,1,1
0,2,20,2,0,1,0
51,56,104,56,3,3,3
3,2,104,56,0,3,3
19,20,104,56,1,3,3
15,2,2,56,0,0,3
35,38,104,56,2,3,3
7,2,70,56,0,2,3
11,2,36,56,0,1,3
0,2,104,2,0,3,0
1,2,104,20,0,3,1
2,2,104,38,0,3,2
4,2,70,2,0,2,0
18,20,104,38,1,3,2
50,56,104,38,3,3,2
49,56,104,20,3,3,1
16,20,104,2,1,3,0
34,38,104,38,2,3,2
32,38,104,2,2,3,0
33,38,104,20,2,3,1
17,20,104,20,1,3,1
5,2,70,20,0,2,1
6,2,70,38,0,2,2
48,56,104,2,3,3,0
55,56,70,56,3,2,3
23,20,70,56,1,2,3
54,56,70,38,3,2,2
20,20,70,2,1,2,0
22,20,70,38,1,2,2
21,20,70,20,1,2,1
52,56,70,2,3,2,0
53,56,70,20,3,2,1
14,2,2,38,0,0,2
12,2,2,2,0,0,0
13,2,2,20,0,0,1
36,38,70,2,2,2,0
37,38,70,20,2,2,1
39,38,70,56,2,2,3
38,38,70,38,2,2,2
8,2,36,2,0,1,0
10,2,36,38,0,1,2
9,2,36,20,0,1,1
40,38,36,2,2,1,0
24,20,36,2,1,1,0
41,38,36,20,2,1,1
60,56,2,2,3,0,0
25,20,36,20,1,1,1
61,56,2,20,3,0,1
28,20,2,2,1,0,0
62,56,2,38,3,0,2
29,20,2,20,1,0,1
63,56,2,56,3,0,3
44,38,2,2,2,0,0
45,38,2,20,2,0,1
42,38,36,38,2,1,2
43,38,36,56,2,1,3
30,20,2,38,1,0,2
31,20,2,56,1,0,3
46,38,2,38,2,0,2
47,38,2,56,2,0,3
59,56,36,56,3,1,3
56,56,36,2,3,1,0
57,56,36,20,3,1,1
26,20,36,38,1,1,2
27,20,36,56,1,1,3
58,56,36,38,3,1,2
63,56,2,56,3,0,3
59,56,36,56,3,1,3
48,56,104,2,3,3,0
32,38,104,2,2,3,0
0,2,104,2,0,3,0
16,20,104,2,1,3,0
47,38,2,56,2,0,3
27,20,36,56,1,1,3
11,2,36,56,0,1,3
43,38,36,56,2,1,3
31,20,2,56,1,0,3
15,2,2,56,0,0,3
7,2,70,56,0,2,3
55,56,70,56,3,2,3
23,20,70,56,1,2,3
39,38,70,56,2,2,3
14,2,2,38,0,0,2
12,2,2,2,0,0,0
6,2,70,38,0,2,2
13,2,2,20,0,0,1
4,2,70,2,0,2,0
5,2,70,20,0,2,1
54,56,70,38,3,2,2
22,20,70,38,1,2,2
20,20,70,2,1,2,0
52,56,70,2,3,2,0
60,56,2,2,3,0,0
62,56,2,38,3,0,2
21,20,70,20,1,2,1
61,56,2,20,3,0,1
53,56,70,20,3,2,1
46,38,2,38,2,0,2
44,38,2,2,2,0,0
38,38,70,38,2,2,2
45,38,2,20,2,0,1
37,38,70,20,2,2,1
51,56,104,56,3,3,3
49,56,104,20,3,3,1
3,2,104,56,0,3,3
1,2,104,20,0,3,1
50,56,104,38,3,3,2
2,2,104,38,0,3,2
33,38,104,20,2,3,1
34,38,104,38,2,3,2
19,20,104,56,1,3,3
18,20,104,38,1,3,2
17,20,104,20,1,3,1
10,2,36,38,0,1,2
8,2,36,2,0,1,0
9,2,36,20,0,1,1
26,20,36,38,1,1,2
40,38,36,2,2,1,0
41,38,36,20,2,1,1
42,38,36,38,2,1,2
25,20,36,20,1,1,1
24,20,36,2,1,1,0
30,20,2,38,1,0,2
28,20,2,2,1,0,0
29,20,2,20,1,0,1
36,38,70,2,2,2,0
58,56,36,38,3,1,2
56,56,36,2,3,1,0
57,56,36,20,3,1,1
35,38,104,56,2,3,3
55,56,70,56,3,2,3
39,38,70,56,2,2,3
4,2,70,2,0,2,0
51,56,104,56,3,3,3
23,20,70,56,1,2,3
7,2,70,56,0,2,3
5,2,70,20,0,2,1
50,56,104,38,3,3,2
35,38,104,56,2,3,3
48,56,104,2,3,3,0
49,56,104,20,3,3,1
6,2,70,38,0,2,2
19,20,104,56,1,3,3
3,2,104,56,0,3,3
18,20,104,38,1,3,2
16,20,104,2,1,3,0
32,38,104,2,2,3,0
34,38,104,38,2,3,2
33,38,104,20,2,3,1
17,20,104,20,1,3,1
2,2,104,38,0,3,2
0,2,104,2,0,3,0
1,2,104,20,0,3,1
56,56,36,2,3,1,0
59,56,36,56,3,1,3
43,38,36,56,2,1,3
11,2,36,56,0,1,3
57,56,36,20,3,1,1
58,56,36,38,3,1,2
27,20,36,56,1,1,3
15,2,2,56,0,0,3
47,38,2,56,2,0,3
63,56,2,56,3,0,3
31,20,2,56,1,0,3
60,56,2,2,3,0,0
62,56,2,38,3,0,2
61,56,2,20,3,0,1
10,2,36,38,0,1,2
8,2,36,2,0,1,0
26,20,36,38,1,1,2
42,38,36,38,2,1,2
24,20,36,2,1,1,0
25,20,36,20,1,1,1
9,2,36,20,0,1,1
40,38,36,2,2,1,0
41,38,36,20,2,1,1
46,38,2,38,2,0,2
44,38,2,2,2,0,0
45,38,2,20,2,0,1
30,20,2,38,1,0,2
28,20,2,2,1,0,0
12,2,2,2,0,0,0
14,2,2,38,0,0,2
29,20,2,20,1,0,1
13,2,2,20,0,0,1
52,56,70,2,3,2,0
54,56,70,38,3,2,2
20,20,70,2,1,2,0
36,38,70,2,2,2,0
38,38,70,38,2,2,2
22,20,70,38,1,2,2
53,56,70,20,3,2,1
21,20,70,20,1,2,1
37,38,70,20,2,2,1
11,2,36,56,0,1,3
63,56,2,56,3,0,3
47,38,2,56,2,0,3
15,2,2,56,0,0,3
31,20,2,56,1,0,3
59,56,36,56,3,1,3
43,38,36,56,2,1,3
27,20,36,56,1,1,3
14,2,2,38,0,0,2
12,2,2,2,0,0,0
13,2,2,20,0,0,1
52,56,70,2,3,2,0
10,2,36,38,0,1,2
8,2,36,2,0,1,0
9,2,36,20,0,1,1
55,56,70,56,3,2,3
53,56,70,20,3,2,1
54,56,70,38,3,2,2
23,20,70,56,1,2,3
39,38,70,56,2,2,3
7,2,70,56,0,2,3
0,2,104,2,0,3,0
6,2,70,38,0,2,2
4,2,70,2,0,2,0
5,2,70,20,0,2,1
16,20,104,2,1,3,0
48,56,104,2,3,3,0
32,38,104,2,2,3,0
58,56,36,38,3,1,2
56,56,36,2,3,1,0
40,38,36,2,2,1,0
57,56,36,20,3,1,1
26,20,36,38,1,1,2
22,20,70,38,1,2,2
41,38,36,20,2,1,1
20,20,70,2,1,2,0
24,20,36,2,1,1,0
42,38,36,38,2,1,2
25,20,36,20,1,1,1
21,20,70,20,1,2,1
36,38,70,2,2,2,0
38,38,70,38,2,2,2
37,38,70,20,2,2,1
35,38,104,56,2,3,3
33,38,104,20,2,3,1
34,38,104,38,2,3,2
3,2,104,56,0,3,3
1,2,104,20,0,3,1
17,20,104,20,1,3,1
2,2,104,38,0,3,2
51,56,104,56,3,3,3
18,20,104,38,1,3,2
49,56,104,20,3,3,1
19,20,104,56,1,3,3
50,56,104,38,3,3,2
62,56,2,38,3,0,2
60,56,2,2,3,0,0
61,56,2,20,3,0,1
44,38,2,2,2,0,0
45,38,2,20,2,0,1
46,38,2,38,2,0,2
30,20,2,38,1,0,2
28,20,2,2,1,0,0
29,20,2,20,1,0,1
55,56,70,56,3,2,3
59,56,36,56,3,1,3
43,38,36,56,2,1,3
27,20,36,56,1,1,3
11,2,36,56,0,1,3
39,38,70,56,2,2,3
23,20,70,56,1,2,3
7,2,70,56,0,2,3
51,56,104,56,3,3,3
54,56,70,38,3,2,2
63,56,2,56,3,0,3
6,2,70,38,0,2,2
52,56,70,2,3,2,0
53,56,70,20,3,2,1
4,2,70,2,0,2,0
22,20,70,38,1,2,2
5,2,70,20,0,2,1
20,20,70,2,1,2,0
21,20,70,20,1,2,1
36,38,70,2,2,2,0
38,38,70,38,2,2,2
37,38,70,20,2,2,1
0,2,104,2,0,3,0
16,20,104,2,1,3,0
32,38,104,2,2,3,0
50,56,104,38,3,3,2
48,56,104,2,3,3,0
49,56,104,20,3,3,1
15,2,2,56,0,0,3
47,38,2,56,2,0,3
31,20,2,56,1,0,3
10,2,36,38,0,1,2
56,56,36,2,3,1,0
8,2,36,2,0,1,0
58,56,36,38,3,1,2
42,38,36,38,2,1,2
40,38,36,2,2,1,0
57,56,36,20,3,1,1
9,2,36,20,0,1,1
41,38,36,20,2,1,1
25,20,36,20,1,1,1
24,20,36,2,1,1,0
35,38,104,56,2,3,3
26,20,36,38,1,1,2
2,2,104,38,0,3,2
3,2,104,56,0,3,3
19,20,104,56,1,3,3
34,38,104,38,2,3,2
1,2,104,20,0,3,1
17,20,104,20,1,3,1
18,20,104,38,1,3,2
33,38,104,20,2,3,1
14,2,2,38,0,0,2
46,38,2,38,2,0,2
62,56,2,38,3,0,2
30,20,2,38,1,0,2
12,2,2,2,0,0,0
13,2,2,20,0,0,1
60,56,2,2,3,0,0
28,20,2,2,1,0,0
61,56,2,20,3,0,1
44,38,2,2,2,0,0
29,20,2,20,1,0,1
45,38,2,20,2,0,1
15,2,2,56,0,0,3
11,2,36,56,0,1,3
10,2,36,38,0,1,2
8,2,36,2,0,1,0
9,2,36,20,0,1,1
14,2,2,38,0,0,2
13,2,2,20,0,0,1
49,56,104,20,3,3,1
12,2,2,2,0,0,0
3,2,104,56,0,3,3
48,56,104,2,3,3,0
51,56,104,56,3,3,3
2,2,104,38,0,3,2
0,2,104,2,0,3,0
16,20,104,2,1,3,0
1,2,104,20,0,3,1
50,56,104,38,3,3,2
19,20,104,56,1,3,3
32,38,104,2,2,3,0
17,20,104,20,1,3,1
18,20,104,38,1,3,2
4,2,70,2,0,2,0
7,2,70,56,0,2,3
35,38,104,56,2,3,3
5,2,70,20,0,2,1
33,38,104,20,2,3,1
6,2,70,38,0,2,2
34,38,104,38,2,3,2
31,20,2,56,1,0,3
39,38,70,56,2,2,3
47,38,2,56,2,0,3
46,38,2,38,2,0,2
44,38,2,2,2,0,0
28,20,2,2,1,0,0
23,20,70,56,1,2,3
45,38,2,20,2,0,1
38,38,70,38,2,2,2
29,20,2,20,1,0,1
22,20,70,38,1,2,2
60,56,2,2,3,0,0
20,20,70,2,1,2,0
62,56,2,38,3,0,2
37,38,70,20,2,2,1
21,20,70,20,1,2,1
30,20,2,38,1,0,2
52,56,70,2,3,2,0
61,56,2,20,3,0,1
63,56,2,56,3,0,3
36,38,70,2,2,2,0
53,56,70,20,3,2,1
54,56,70,38,3,2,2
55,56,70,56,3,2,3
24,20,36,2,1,1,0
25,20,36,20,1,1,1
26,20,36,38,1,1,2
27,20,36,56,1,1,3
58,56,36,38,3,1,2
59,56,36,56,3,1,3
57,56,36,20,3,1,1
43,38,36,56,2,1,3
56,56,36,2,3,1,0
42,38,36,38,2,1,2
40,38,36,2,2,1,0
41,38,36,20,2,1,1
7,2,70,56,0,2,3
3,2,104,56,0,3,3
0,2,104,2,0,3,0
1,2,104,20,0,3,1
2,2,104,38,0,3,2
52,56,70,2,3,2,0
53,56,70,20,3,2,1
55,56,70,56,3,2,3
23,20,70,56,1,2,3
54,56,70,38,3,2,2
39,38,70,56,2,2,3
38,38,70,38,2,2,2
47,38,2,56,2,0,3
36,38,70,2,2,2,0
6,2,70,38,0,2,2
60,56,2,2,3,0,0
4,2,70,2,0,2,0
5,2,70,20,0,2,1
22,20,70,38,1,2,2
44,38,2,2,2,0,0
63,56,2,56,3,0,3
12,2,2,2,0,0,0
21,20,70,20,1,2,1
46,38,2,38,2,0,2
11,2,36,56,0,1,3
9,2,36,20,0,1,1
20,20,70,2,1,2,0
59,56,36,56,3,1,3
61,56,2,20,3,0,1
37,38,70,20,2,2,1
15,2,2,56,0,0,3
26,20,36,38,1,1,2
27,20,36,56,1,1,3
10,2,36,38,0,1,2
13,2,2,20,0,0,1
31,20,2,56,1,0,3
45,38,2,20,2,0,1
30,20,2,38,1,0,2
62,56,2,38,3,0,2
43,38,36,56,2,1,3
28,20,2,2,1,0,0
40,38,36,2,2,1,0
56,56,36,2,3,1,0
8,2,36,2,0,1,0
58,56,36,38,3,1,2
57,56,36,20,3,1,1
14,2,2,38,0,0,2
24,20,36,2,1,1,0
25,20,36,20,1,1,1
29,20,2,20,1,0,1
51,56,104,56,3,3,3
41,38,36,20,2,1,1
50,56,104,38,3,3,2
49,56,104,20,3,3,1
35,38,104,56,2,3,3
48,56,104,2,3,3,0
42,38,36,38,2,1,2
18,20,104,38,1,3,2
34,38,104,38,2,3,2
19,20,104,56,1,3,3
32,38,104,2,2,3,0
33,38,104,20,2,3,1
17,20,104,20,1,3,1
16,20,104,2,1,3,0
60,56,2,2,3,0,0
0,2,104,2,0,3,0
48,56,104,2,3,3,0
61,56,2,20,3,0,1
63,56,2,56,3,0,3
32,38,104,2,2,3,0
52,56,70,2,3,2,0
62,56,2,38,3,0,2
16,20,104,2,1,3,0
31,20,2,56,1,0,3
47,38,2,56,2,0,3
15,2,2,56,0,0,3
49,56,104,20,3,3,1
59,56,36,56,3,1,3
56,56,36,2,3,1,0
51,56,104,56,3,3,3
57,56,36,20,3,1,1
50,56,104,38,3,3,2
35,38,104,56,2,3,3
33,38,104,20,2,3,1
3,2,104,56,0,3,3
58,56,36,38,3,1,2
34,38,104,38,2,3,2
1,2,104,20,0,3,1
2,2,104,38,0,3,2
17,20,104,20,1,3,1
19,20,104,56,1,3,3
18,20,104,38,1,3,2
28,20,2,2,1,0,0
4,2,70,2,0,2,0
29,20,2,20,1,0,1
30,20,2,38,1,0,2
14,2,2,38,0,0,2
12,2,2,2,0,0,0
13,2,2,20,0,0,1
36,38,70,2,2,2,0
20,20,70,2,1,2,0
11,2,36,56,0,1,3
44,38,2,2,2,0,0
46,38,2,38,2,0,2
27,20,36,56,1,1,3
45,38,2,20,2,0,1
24,20,36,2,1,1,0
26,20,36,38,1,1,2
8,2,36,2,0,1,0
25,20,36,20,1,1,1
9,2,36,20,0,1,1
10,2,36,38,0,1,2
40,38,36,2,2,1,0
43,38,36,56,2,1,3
41,38,36,20,2,1,1
42,38,36,38,2,1,2
53,56,70,20,3,2,1
55,56,70,56,3,2,3
54,56,70,38,3,2,2
23,20,70,56,1,2,3
37,38,70,20,2,2,1
21,20,70,20,1,2,1
22,20,70,38,1,2,2
38,38,70,38,2,2,2
39,38,70,56,2,2,3
7,2,70,56,0,2,3
5,2,70,20,0,2,1
6,2,70,38,0,2,2
5,20,36,20,1,1,1
4,20,36,2,1,1,0
0,2,36,2,0,1,0
1,2,36,20,0,1,1
2,2,2,2,0,0,0
3,2,2,20,0,0,1
6,20,2,2,1,0,0
7,20,2,20,1,0,1
0,2,36,2,0,1,0
1,2,36,20,0,1,1
5,20,36,20,1,1,1
4,20,36,2,1,1,0
2,2,2,2,0,0,0
3,2,2,20,0,0,1
6,20,2,2,1,0,0
7,20,2,20,1,0,1
2,2,2,2,0,0,0
6,20,2,2,1,0,0
3,2,2,20,0,0,1
7,20,2,20,1,0,1
0,2,36,2,0,1,0
1,2,36,20,0,1,1
4,20,36,2,1,1,0
5,20,36,20,1,1,1
3,2,38,20,0,2,1
2,2,38,2,0,2,0
11,20,38,20,1,2,1
10,20,38,2,1,2,0
15,20,2,20,1,0,1
7,2,2,20,0,0,1
6,2,2,2,0,0,0
14,20,2,2,1,0,0
13,20,20,20,1,1,1
5,2,20,20,0,1,1
12,20,20,2,1,1,0
4,2,20,2,0,1,0
9,20,56,20,1,3,1
1,2,56,20,0,3,1
8,20,56,2,1,3,0
0,2,56,2,0,3,0
7,2,2,20,0,0,1
15,20,2,20,1,0,1
14,20,2,2,1,0,0
11,20,38,20,1,2,1
13,20,20,20,1,1,1
5,2,20,20,0,1,1
10,20,38,2,1,2,0
4,2,20,2,0,1,0
